Trnf#,Line,Priority,Sts,Style,Clr,Style Description,Color Description,Size Type,Size,O Qty,Shp Qty,Rec Qty,Style Color Std Cost,Trns Value,Markdown MSRP,Outlet MSRP,Wholesale Price,Segment Code,Inventory Classification,Sts,Prt,From,To,Cost,Via,Reference,Ent Date,Shp Date,Rec Date,ETA Date,Order,Fabric Content,HTS Code,Hts Description,Country Of Origin,COO Description,Style Color FOB,BOL #,Division,Division Description,Label,Label Description,Category,Category Description,NAFTA Compliant,UPC Code
3444,1630,,O,VW339,BLK,Halo Performance Short,Black,_,XS,1,1,0,13.7,13.7,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1630,,O,VW339,BLK,Halo Performance Short,Black,_,M,8,8,0,13.7,109.6,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1630,,O,VW339,BLK,Halo Performance Short,Black,_,L,2,2,0,13.7,27.4,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1640,,O,VW339,HDG,Halo Performance Short,Dove Grey Heather,_,M,2,2,0,13.7,27.4,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1650,,O,VW339,HKE,Halo Performance Short,Kelp Heather,_,XS,3,3,0,13.7,41.1,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1650,,O,VW339,HKE,Halo Performance Short,Kelp Heather,_,S,5,5,0,13.7,68.5,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1650,,O,VW339,HKE,Halo Performance Short,Kelp Heather,_,M,8,8,0,13.7,109.6,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1650,,O,VW339,HKE,Halo Performance Short,Kelp Heather,_,L,5,5,0,13.7,68.5,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1650,,O,VW339,HKE,Halo Performance Short,Kelp Heather,_,XL,8,3,0,13.7,41.1,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1660,,O,VW339,HTG,Halo Performance Short,Heather Grey,_,S,1,1,0,13.7,13.7,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1660,,O,VW339,HTG,Halo Performance Short,Heather Grey,_,M,5,5,0,13.7,68.5,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1670,,O,VW339,PHG,Halo Performance Short,Pale Grey Heather,_,XS,2,2,0,13.7,27.4,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1670,,O,VW339,PHG,Halo Performance Short,Pale Grey Heather,_,S,7,7,0,13.7,95.9,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1670,,O,VW339,PHG,Halo Performance Short,Pale Grey Heather,_,M,6,6,0,13.7,82.2,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1670,,O,VW339,PHG,Halo Performance Short,Pale Grey Heather,_,L,11,11,0,13.7,150.7,0,0,28,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,89% Recycled Polyester 11% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1680,,O,VW364,ARM,Womens Ripstop Short,Army,_,M,1,1,0,15.2,15.2,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,98% Organic Cotton 2% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1690,,O,VW364,BCM,Womens Ripstop Short,Black Camo,_,S,1,1,0,15.2,15.2,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,98% Organic Cotton 2% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1690,,O,VW364,BCM,Womens Ripstop Short,Black Camo,_,M,1,1,0,15.2,15.2,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,98% Organic Cotton 2% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1700,,O,VW364,CCL,Womens Ripstop Short,Charcoal,_,S,1,1,0,15.2,15.2,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,98% Organic Cotton 2% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1710,,O,VW367,BLK,Dash Short,Black,_,S,2,2,0,14.4,28.8,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1710,,O,VW367,BLK,Dash Short,Black,_,M,2,2,0,14.4,28.8,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1720,,O,VW367,DGL,Dash Short,Dark Golden,_,XS,4,4,0,14.4,57.6,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1720,,O,VW367,DGL,Dash Short,Dark Golden,_,S,4,4,0,14.4,57.6,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1720,,O,VW367,DGL,Dash Short,Dark Golden,_,M,2,2,0,14.4,28.8,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1720,,O,VW367,DGL,Dash Short,Dark Golden,_,L,2,2,0,14.4,28.8,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1720,,O,VW367,DGL,Dash Short,Dark Golden,_,XL,1,1,0,14.4,14.4,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1730,,O,VW367,PGC,Dash Short,Pale Grey Camo,_,XS,4,4,0,14.4,57.6,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1730,,O,VW367,PGC,Dash Short,Pale Grey Camo,_,S,4,4,0,14.4,57.6,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1730,,O,VW367,PGC,Dash Short,Pale Grey Camo,_,M,2,2,0,14.4,28.8,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1730,,O,VW367,PGC,Dash Short,Pale Grey Camo,_,L,2,2,0,14.4,28.8,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1730,,O,VW367,PGC,Dash Short,Pale Grey Camo,_,XL,1,1,0,14.4,14.4,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1740,,O,VW367,TER,Dash Short,Terracotta,_,XS,4,4,0,14.4,57.6,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1740,,O,VW367,TER,Dash Short,Terracotta,_,S,2,2,0,14.4,28.8,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1740,,O,VW367,TER,Dash Short,Terracotta,_,L,2,2,0,14.4,28.8,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1740,,O,VW367,TER,Dash Short,Terracotta,_,XL,1,1,0,14.4,14.4,0,0,29,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,50% Recycled Polyester 42% Polyester 8% Elastane,6204.63.9032,WOMENS WOVEN SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1750,,O,VW376,BLK,Rib Studio Short,Black,_,S,3,3,0,18,54,0,0,32,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,72% Polyester 28% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1750,,O,VW376,BLK,Rib Studio Short,Black,_,M,1,1,0,18,18,0,0,32,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,72% Polyester 28% Elastane,6104.63.2030,WOMENS KNIT SHORTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.43084E+11
3444,1760,,O,VW380,APR,Sunnyside Short,Apricot,_,XS,4,4,0,13.19,52.76,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1760,,O,VW380,APR,Sunnyside Short,Apricot,_,S,4,4,0,13.19,52.76,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1760,,O,VW380,APR,Sunnyside Short,Apricot,_,M,2,2,0,13.19,26.38,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1760,,O,VW380,APR,Sunnyside Short,Apricot,_,L,2,2,0,13.19,26.38,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1760,,O,VW380,APR,Sunnyside Short,Apricot,_,XL,1,1,0,13.19,13.19,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1770,,O,VW380,BCY,Sunnyside Short,Burnt Clay,_,XS,4,4,0,13.19,52.76,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1770,,O,VW380,BCY,Sunnyside Short,Burnt Clay,_,S,4,4,0,13.19,52.76,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1770,,O,VW380,BCY,Sunnyside Short,Burnt Clay,_,M,2,2,0,13.19,26.38,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1770,,O,VW380,BCY,Sunnyside Short,Burnt Clay,_,L,2,2,0,13.19,26.38,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1770,,O,VW380,BCY,Sunnyside Short,Burnt Clay,_,XL,1,1,0,13.19,13.19,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1780,,O,VW380,CCL,Sunnyside Short,Charcoal,_,XS,4,4,0,13.19,52.76,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1780,,O,VW380,CCL,Sunnyside Short,Charcoal,_,S,4,4,0,13.19,52.76,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1780,,O,VW380,CCL,Sunnyside Short,Charcoal,_,M,2,2,0,13.19,26.38,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1780,,O,VW380,CCL,Sunnyside Short,Charcoal,_,L,2,2,0,13.19,26.38,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1780,,O,VW380,CCL,Sunnyside Short,Charcoal,_,XL,1,1,0,13.19,13.19,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1790,,O,VW380,NAT,Sunnyside Short,Natural,_,XS,4,4,0,13.19,52.76,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1790,,O,VW380,NAT,Sunnyside Short,Natural,_,S,4,4,0,13.19,52.76,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1790,,O,VW380,NAT,Sunnyside Short,Natural,_,M,2,2,0,13.19,26.38,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1790,,O,VW380,NAT,Sunnyside Short,Natural,_,L,2,2,0,13.19,26.38,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1790,,O,VW380,NAT,Sunnyside Short,Natural,_,XL,1,1,0,13.19,13.19,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,100% Organic Cotton,6104.62.2030,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1800,,O,VW381,HBC,Clean Elevation Shorty,Burnt Clay Heather,_,S,1,1,0,14.18,14.18,0,0,27,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,87% Recycled Polyester 13% Elastane,,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CA,SHORTS,AP,APPAREL,N,8.4016E+11
3444,1810,,O,VW409,BCM,Clean Elevation Legging,Black Camo,_,S,1,1,0,20.55,20.55,0,0,44.5,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,87% Recycled Polyester 13% Elastane,,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CB,PANTS,AP,APPAREL,N,8.4016E+11
3444,1810,,O,VW409,BCM,Clean Elevation Legging,Black Camo,_,M,4,4,0,20.55,82.2,0,0,44.5,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,87% Recycled Polyester 13% Elastane,,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CB,PANTS,AP,APPAREL,N,8.4016E+11
3444,1820,,O,VW409,HBC,Clean Elevation Legging,Burnt Clay Heather,_,S,1,1,0,20.55,20.55,0,0,44.5,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,87% Recycled Polyester 13% Elastane,,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CB,PANTS,AP,APPAREL,N,8.4016E+11
3444,1830,,O,VW409,HOR,Clean Elevation Legging,Oregano Heather,_,S,4,4,0,20.55,82.2,0,0,44.5,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,87% Recycled Polyester 13% Elastane,,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CB,PANTS,AP,APPAREL,N,8.43084E+11
3444,1830,,O,VW409,HOR,Clean Elevation Legging,Oregano Heather,_,M,3,3,0,20.55,61.65,0,0,44.5,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,87% Recycled Polyester 13% Elastane,,,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CB,PANTS,AP,APPAREL,N,8.43084E+11
3444,1840,,O,VW418,BLK,Daily Jogger,Black,_,S,3,3,0,19.95,59.85,0,0,42,,,T,,A1,V4,FOB,CPU,TO 3444 FAHSION ISL,5/3/2021,5/4/2021,5/7/2021,5/7/2021,1752576,72% Polyester 28% Elastane,6104.63.2011,WOMENS KNIT PANTS,CN,CHINA,0,FSI05042021,WN,WOMEN'S,CB,PANTS,AP,APPAREL,N,8.43084E+11
